OPERADOR,DEPARTAMENTO,NOMBRE TARIFA,VELOCIDAD DE BAJADA(MBPS),PRECIO (BS),TIPO DE CONEXION
COTAS R.L.,Santa Cruz,EMPRESA 4,1.5,454,ADSL
COTAS R.L.,Santa Cruz,EMPRESA 4,19,454,ADSL
COTAS R.L.,Santa Cruz,EMPRESA 4,19,454,ADSL
COTAS R.L.,Santa Cruz,EMPRESA 4,19,454,ADSL
COTAS R.L.,Santa Cruz,EMPRESA 4,19,454,ADSL
COTAS R.L.,Santa Cruz,EMPRESA 4,19,454,ADSL
COTAS R.L.,Santa Cruz,EMPRESA 4,19,454,ADSL
COTAS R.L.,La Paz,EMPRESA 4,0.72,454,WIMAX
COTAS R.L.,Cochabamba,EMPRESA 4,0.72,454,WIMAX
COTAS R.L.,Santa Cruz,EMPRESA 4,0.72,454,WIMAX
COTAS R.L.,La Paz,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Cochabamba,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Oruro,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Tarija,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Potosi,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Chuquisaca,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Beni,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Pando,BA EMPRESARIAL 2,8,454,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 2,2.83,454,ADSL
COTAS R.L.,La Paz,HOGAR PRO,39,465,ADSL
COTAS R.L.,Cochabamba,HOGAR PRO,39,465,ADSL
TELECEL S.A.,La Paz,INTERNET FIJO XXL,80,466,HFC
TELECEL S.A.,Cochabamba,INTERNET FIJO XXL,80,466,HFC
TELECEL S.A.,Santa Cruz,INTERNET FIJO XXL,80,466,HFC
TELECEL S.A.,Oruro,INTERNET FIJO XXL,80,466,HFC
TELECEL S.A.,Tarija,INTERNET FIJO XXL,80,466,HFC
TELECEL S.A.,Potosi,INTERNET FIJO XXL,80,466,HFC
TELECEL S.A.,Chuquisaca,INTERNET FIJO XXL,80,466,HFC
COMTECO r.l.,Cochabamba,NEGOCIO D,100,475,FIBRA
COMTECO r.l.,La Paz,NEGOCIO D,100,475,FIBRA
COMTECO r.l.,La Paz,NEGOCIO D,100,475,FIBRA
COMTECO r.l.,Cochabamba,NEGOCIO D,100,475,FIBRA
COTAS R.L.,Santa Cruz,INTERNET EMPRESA ILIMITADO 3 ASOCIADO,100,479,GPON
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED 80 MEGAS,80,479,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED 80 MEGAS,80,479,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED 80 MEGAS,80,479,VDSL
AXS BOLIVIA,La Paz,FIBRA EMPRESA 80 MBPS,80,479,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 80 MBPS,80,479,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 80 MBPS,80,479,GPON
AXS BOLIVIA,La Paz,FIBRA EMPRESA 80 MBPS,80,479,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 80 MBPS,80,479,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 80 MBPS,80,479,GPON
ENTEL S.A.,La Paz,FIBRA 100,100,480,GPON
ENTEL S.A.,Cochabamba,FIBRA 100,100,480,GPON
ENTEL S.A.,Santa Cruz,FIBRA 100,100,480,GPON
ENTEL S.A.,Oruro,FIBRA 100,100,480,GPON
ENTEL S.A.,Tarija,FIBRA 100,100,480,GPON
ENTEL S.A.,Potosi,FIBRA 100,100,480,GPON
ENTEL S.A.,Chuquisaca,FIBRA 100,100,480,GPON
ENTEL S.A.,Beni,FIBRA 100,100,480,GPON
ENTEL S.A.,Pando,FIBRA 100,100,480,GPON
COTABE R.L.,Tarija,EMPRESARIAL,25,480,FIBRA
TELECEL S.A.,La Paz,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,Cochabamba,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,Oruro,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,Tarija,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,Potosi,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,Chuquisaca,INTERNET EMPRESA 13 MBPS,9.1,489,HFC
TELECEL S.A.,La Paz,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
TELECEL S.A.,Cochabamba,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
TELECEL S.A.,Santa Cruz,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
TELECEL S.A.,Oruro,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
TELECEL S.A.,Tarija,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
TELECEL S.A.,Potosi,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
TELECEL S.A.,Chuquisaca,INTERNET NEGOCIO 9 MBPS,5.4,490,HFC
COMTECO r.l.,Cochabamba,PREMIUM PLUS,120,490,FIBRA
COMTECO r.l.,La Paz,PREMIUM PLUS,120,490,FIBRA
ENTEL S.A.,La Paz,FIBRA 150,150,490,GPON
ENTEL S.A.,Cochabamba,FIBRA 150,150,490,GPON
ENTEL S.A.,Santa Cruz,FIBRA 150,150,490,GPON
ENTEL S.A.,Oruro,FIBRA 150,150,490,GPON
ENTEL S.A.,Tarija,FIBRA 150,150,490,GPON
ENTEL S.A.,Potosi,FIBRA 150,150,490,GPON
ENTEL S.A.,Chuquisaca,FIBRA 150,150,490,GPON
ENTEL S.A.,Beni,FIBRA 150,150,490,GPON
ENTEL S.A.,Pando,FIBRA 150,150,490,GPON
COMTECO r.l.,Cochabamba,PREMIUM PLUS,120,490,FIBRA
COMTECO r.l.,La Paz,PREMIUM PLUS,120,490,FIBRA
COMTECO r.l.,La Paz,CONEXI N INFINITA 490,150,490,FIBRA
COMTECO r.l.,Cochabamba,CONEXI N INFINITA 490,150,490,FIBRA
COTEL R.L.,La Paz,PLAN SPEED 100,100,498,FIBRA
COSETT R.L.,Tarija,PLAN EMPRESARIAL,0,499,ADSL
COTEL R.L.,La Paz,PLAN 60 DIAMANTES,60,499,FIBRA
TELECEL S.A.,La Paz,INTERNET EMPRESA 3 V0,105,499,HFC
TELECEL S.A.,Cochabamba,INTERNET EMPRESA 3 V0,105,499,HFC
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA 3 V0,105,499,HFC
TELECEL S.A.,Oruro,INTERNET EMPRESA 3 V0,105,499,HFC
TELECEL S.A.,Tarija,INTERNET EMPRESA 3 V0,105,499,HFC
TELECEL S.A.,Potosi,INTERNET EMPRESA 3 V0,105,499,HFC
TELECEL S.A.,Chuquisaca,INTERNET EMPRESA 3 V0,105,499,HFC
COTEGUA R.L.,Beni,ADSL9,10,500,ADSL
COMTECO r.l.,Cochabamba,LEGENDARY,45,500,FIBRA
TELECEL S.A.,Santa Cruz,INTERNET DATA CENTER 2,9,500,FIBRA
COTAS R.L.,La Paz,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Cochabamba,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Oruro,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Tarija,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Potosi,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Chuquisaca,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Beni,BA EMPRESARIAL 2,8,500,ADSL
COTAS R.L.,Pando,BA EMPRESARIAL 2,8,500,ADSL
TELECEL S.A.,La Paz,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Cochabamba,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Santa Cruz,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Oruro,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Tarija,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Potosi,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Chuquisaca,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Beni,FIBRA NEGOCIO 2,68,500,FIBRA
TELECEL S.A.,Pando,FIBRA NEGOCIO 2,68,500,FIBRA
golochtel,Beni,DEDICADO 5,5,500,FIBRA
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 2,2.83,500,ADSL
TELECEL S.A.,La Paz,BOLSA EMPRESA 3 V0,120,500,HFC
TELECEL S.A.,Cochabamba,BOLSA EMPRESA 3 V0,120,500,HFC
TELECEL S.A.,Santa Cruz,BOLSA EMPRESA 3 V0,120,500,HFC
TELECEL S.A.,Oruro,BOLSA EMPRESA 3 V0,120,500,HFC
TELECEL S.A.,Tarija,BOLSA EMPRESA 3 V0,120,500,HFC
TELECEL S.A.,Potosi,BOLSA EMPRESA 3 V0,120,500,HFC
TELECEL S.A.,Chuquisaca,BOLSA EMPRESA 3 V0,120,500,HFC
COTAS R.L.,Santa Cruz,INTERNET EMPRESA ILIMITADO 2,75,501,FIBRA
NUEVATEL PCS,La Paz,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Cochabamba,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Santa Cruz,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Oruro,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Tarija,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Potosi,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Chuquisaca,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Beni,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
NUEVATEL PCS,Pando,3PLAY 18 MBPS TV EXPLORA,18,508,LTE FIJO
TELECEL S.A.,La Paz,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,Cochabamba,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,Oruro,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,Tarija,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,Potosi,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,Chuquisaca,INTERNET EMPRESA 3,98,509,HFC
TELECEL S.A.,La Paz,INTERNET EMPRESA 3,98,509,FIBRA
TELECEL S.A.,Cochabamba,INTERNET EMPRESA 3,98,509,FIBRA
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA 3,98,509,FIBRA
TELECEL S.A.,Tarija,INTERNET EMPRESA 3,98,509,FIBRA
TELECEL S.A.,La Paz,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,Cochabamba,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,Santa Cruz,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,Oruro,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,Tarija,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,Potosi,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,Chuquisaca,BOLSA EMPRESA 3,105,510,HFC
TELECEL S.A.,La Paz,BOLSA EMPRESA 3,105,510,FIBRA
TELECEL S.A.,Cochabamba,BOLSA EMPRESA 3,105,510,FIBRA
TELECEL S.A.,Santa Cruz,BOLSA EMPRESA 3,105,510,FIBRA
TELECEL S.A.,Tarija,BOLSA EMPRESA 3,105,510,FIBRA
COTABE R.L.,Tarija,DOMICILIARIO,40,520,FIBRA
COTABE R.L.,Tarija,COMERCIAL,25,520,FIBRA
COMTECO r.l.,Cochabamba,NEGOCIO E,110,523,FIBRA
COMTECO r.l.,La Paz,NEGOCIO E,110,523,FIBRA
COMTECO r.l.,La Paz,NEGOCIO E,110,523,FIBRA
COMTECO r.l.,Cochabamba,NEGOCIO E,110,523,FIBRA
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Cochabamba,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,La Paz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,La Paz,CORPORATIVO 1,0.82,526,WIMAX
COTAS R.L.,Cochabamba,CORPORATIVO 1,0.82,526,WIMAX
COTAS R.L.,Santa Cruz,CORPORATIVO 1,0.82,526,WIMAX
COTAS R.L.,La Paz,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Cochabamba,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Oruro,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Tarija,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Potosi,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Chuquisaca,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Beni,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Pando,BA EMPRESARIAL 3,9.5,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,25,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,25,526,ADSL
COTAS R.L.,La Paz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Cochabamba,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Oruro,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Tarija,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Potosi,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Chuquisaca,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Beni,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Pando,CORPORATIVO 1,1.8,526,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 3,3.33,526,ADSL
COTAS R.L.,Santa Cruz,INTERNET EMPRESA ILIMITADO 3,90,532,GPON
TELECEL S.A.,La Paz,WIFI HOGAR SUPERIOR V0,110,549,HFC
TELECEL S.A.,Cochabamba,WIFI HOGAR SUPERIOR V0,110,549,HFC
TELECEL S.A.,Santa Cruz,WIFI HOGAR SUPERIOR V0,110,549,HFC
TELECEL S.A.,Oruro,WIFI HOGAR SUPERIOR V0,110,549,HFC
TELECEL S.A.,Tarija,WIFI HOGAR SUPERIOR V0,110,549,HFC
TELECEL S.A.,Potosi,WIFI HOGAR SUPERIOR V0,110,549,HFC
TELECEL S.A.,Chuquisaca,WIFI HOGAR SUPERIOR V0,110,549,HFC
COTAP R.L.,Potosi,MINI NEGOCIO ASIM TRICO,80,550,FIBRA
COTABE R.L.,Tarija,EMPRESARIAL,30,550,FIBRA
NUEVATEL PCS,La Paz,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Cochabamba,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Santa Cruz,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Oruro,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Tarija,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Potosi,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Chuquisaca,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Beni,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
NUEVATEL PCS,Pando,3PLAY 24 MBPS TV WOW,24,558,LTE FIJO
AXS BOLIVIA,La Paz,FIBRA HOGAR LIGHT 140 MBPS,140,559,FIBRA
AXS BOLIVIA,Cochabamba,FIBRA HOGAR LIGHT 140 MBPS,140,559,FIBRA
AXS BOLIVIA,Santa Cruz,FIBRA HOGAR LIGHT 140 MBPS,140,559,FIBRA
COTERI R.L.,Beni,INTERNET DOMICILIAR 40 MB,40.96,560,ADSL
CORPORACION VISTA COBIJA S.R.L.,Pando,GOINT 30,30,560,FIBRA
ENTEL S.A.,La Paz,FIBRA 170,170,560,GPON
ENTEL S.A.,Cochabamba,FIBRA 170,170,560,GPON
ENTEL S.A.,Santa Cruz,FIBRA 170,170,560,GPON
ENTEL S.A.,Oruro,FIBRA 170,170,560,GPON
ENTEL S.A.,Tarija,FIBRA 170,170,560,GPON
ENTEL S.A.,Potosi,FIBRA 170,170,560,GPON
ENTEL S.A.,Chuquisaca,FIBRA 170,170,560,GPON
ENTEL S.A.,Beni,FIBRA 170,170,560,GPON
ENTEL S.A.,Pando,FIBRA 170,170,560,GPON
TELECEL S.A.,La Paz,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,Cochabamba,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,Santa Cruz,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,Oruro,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,Tarija,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,Potosi,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,Chuquisaca,WIFI HOGAR SUPERIOR,165,565,HFC
TELECEL S.A.,La Paz,WIFI HOGAR SUPERIOR,165,565,FIBRA
TELECEL S.A.,Cochabamba,WIFI HOGAR SUPERIOR,165,565,FIBRA
TELECEL S.A.,Santa Cruz,WIFI HOGAR SUPERIOR,165,565,FIBRA
TELECEL S.A.,Oruro,WIFI HOGAR SUPERIOR,165,565,FIBRA
TELECEL S.A.,Tarija,WIFI HOGAR SUPERIOR,165,565,FIBRA
TELECEL S.A.,Chuquisaca,WIFI HOGAR SUPERIOR,165,565,FIBRA
AGENCIA BOLIVIANA ESPACIAL,La Paz,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Cochabamba,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Santa Cruz,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Oruro,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Tarija,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Potosi,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Chuquisaca,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Beni,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Pando,PLAN MEDIO 25000 MBPS MES,6,568,SATELITAL
COMTECO r.l.,Cochabamba,NEGOCIO F,120,570,FIBRA
COMTECO r.l.,La Paz,NEGOCIO F,120,570,FIBRA
COMTECO r.l.,La Paz,NEGOCIO F,120,570,FIBRA
COMTECO r.l.,Cochabamba,NEGOCIO F,120,570,FIBRA
COTAS R.L.,La Paz,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Cochabamba,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Oruro,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Tarija,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Potosi,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Chuquisaca,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Beni,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,Pando,BA EMPRESARIAL 3,9.5,579,ADSL
COTAS R.L.,La Paz,HOGAR PREMIUM,49,579,ADSL
COTAS R.L.,Cochabamba,HOGAR PREMIUM,49,579,ADSL
COTAS R.L.,La Paz,HOGAR PREMIUM,49,579,ADSL
COTAS R.L.,Cochabamba,HOGAR PREMIUM,49,579,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 3,3.33,579,ADSL
NUEVATEL PCS,La Paz,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Cochabamba,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Santa Cruz,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Oruro,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Tarija,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Potosi,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Chuquisaca,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Beni,PREMIUM,25,600,LTE FIJO
NUEVATEL PCS,Pando,PREMIUM,25,600,LTE FIJO
TELECEL S.A.,La Paz,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Cochabamba,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Santa Cruz,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Oruro,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Tarija,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Potosi,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Chuquisaca,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Beni,FIBRA NEGOCIO 3,84,600,FIBRA
TELECEL S.A.,Pando,FIBRA NEGOCIO 3,84,600,FIBRA
STREAMINGFIBER,Santa Cruz,CORPORATIVO 1,60,600,GPON
COTAP R.L.,Potosi,MICRO NEGOCIO SIM TRICO,70,600,FIBRA
ENTEL S.A.,La Paz,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Cochabamba,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Santa Cruz,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Oruro,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Tarija,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Potosi,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Chuquisaca,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Beni,INTERNET CORPORATIVO 10,10,610,GPON
ENTEL S.A.,Pando,INTERNET CORPORATIVO 10,10,610,GPON
golochtel,Beni,DEDICADO 10,10,610,FIBRA
TELECEL S.A.,La Paz,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
TELECEL S.A.,Cochabamba,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
TELECEL S.A.,Santa Cruz,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
TELECEL S.A.,Oruro,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
TELECEL S.A.,Tarija,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
TELECEL S.A.,Potosi,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
TELECEL S.A.,Chuquisaca,INTERNET NEGOCIO 12 MBPS,7.2,616,HFC
COMTECO r.l.,Cochabamba,NEGOCIO G,130,618,FIBRA
COMTECO r.l.,La Paz,NEGOCIO G,130,618,FIBRA
COMTECO r.l.,La Paz,NEGOCIO G,130,618,FIBRA
COMTECO r.l.,Cochabamba,NEGOCIO G,130,618,FIBRA
AXS BOLIVIA,La Paz,FIBRA EMPRESA 100 MBPS,100,639,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 100 MBPS,100,639,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 100 MBPS,100,639,GPON
AXS BOLIVIA,La Paz,FIBRA EMPRESA 100 MBPS,100,639,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 100 MBPS,100,639,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 100 MBPS,100,639,GPON
COTAS R.L.,La Paz,HOGAR PREMIUM,49,643,ADSL
COTAS R.L.,Cochabamba,HOGAR PREMIUM,49,643,ADSL
COTAS R.L.,La Paz,HOGAR PREMIUM,49,643,ADSL
COTAS R.L.,Cochabamba,HOGAR PREMIUM,49,643,ADSL
TELECEL S.A.,La Paz,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,Cochabamba,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,Santa Cruz,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,Oruro,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,Tarija,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,Potosi,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,Chuquisaca,INTERNET EMPRESA 4 V0,135,649,HFC
TELECEL S.A.,La Paz,BOLSA EMPRESA 4 V0,160,650,HFC
TELECEL S.A.,Cochabamba,BOLSA EMPRESA 4 V0,160,650,HFC
TELECEL S.A.,Santa Cruz,BOLSA EMPRESA 4 V0,160,650,HFC
TELECEL S.A.,Oruro,BOLSA EMPRESA 4 V0,160,650,HFC
TELECEL S.A.,Tarija,BOLSA EMPRESA 4 V0,160,650,HFC
TELECEL S.A.,Potosi,BOLSA EMPRESA 4 V0,160,650,HFC
TELECEL S.A.,Chuquisaca,BOLSA EMPRESA 4 V0,160,650,HFC
COTAS R.L.,Santa Cruz,BA AVANZADO 1,32,658,ADSL
TELECEL S.A.,La Paz,INTERNET EMPRESA 4,136.5,659,HFC
